"clip.id"	"folder.file.id"	"start.time"	"url"
"ACP000fcvn"	"TaiEast_46_loc6_20141125_EK000183"	0	"http://www.chimpandsee.org/subjects/570d02303fc33c0001be8044/570d02303fc33c0001be8044.mp4"
"ACP000fcvp"	"TaiEast_46_loc6_20141125_EK000183"	30	"http://www.chimpandsee.org/subjects/570d02303fc33c0001be8046/570d02303fc33c0001be8046.mp4"
"ACP000fd7o"	"TaiEast_46_loc6_20141125_EK000185"	0	"http://www.chimpandsee.org/subjects/570d02493fc33c0001be81f5/570d02493fc33c0001be81f5.mp4"
"ACP000fdar"	"TaiEast_46_loc6_20141125_EK000189"	0	"http://www.chimpandsee.org/subjects/570d02503fc33c0001be8264/570d02503fc33c0001be8264.mp4"
"ACP000fcx3"	"TaiEast_46_loc6_20141125_EK000190"	0	"http://www.chimpandsee.org/subjects/570d02333fc33c0001be8078/570d02333fc33c0001be8078.mp4"
"ACP000fcx4"	"TaiEast_46_loc6_20141125_EK000190"	15	"http://www.chimpandsee.org/subjects/570d02333fc33c0001be8079/570d02333fc33c0001be8079.mp4"
"ACP000fcx5"	"TaiEast_46_loc6_20141125_EK000190"	30	"http://www.chimpandsee.org/subjects/570d02333fc33c0001be807a/570d02333fc33c0001be807a.mp4"
"ACP000fdbe"	"TaiEast_46_loc6_20141125_EK000194"	15	"http://www.chimpandsee.org/subjects/570d02513fc33c0001be827b/570d02513fc33c0001be827b.mp4"
"ACP000fcyz"	"TaiEast_46_loc6_20141125_EK000197"	0	"http://www.chimpandsee.org/subjects/570d02373fc33c0001be80bc/570d02373fc33c0001be80bc.mp4"
"ACP000fcz0"	"TaiEast_46_loc6_20141125_EK000197"	15	"http://www.chimpandsee.org/subjects/570d02373fc33c0001be80bd/570d02373fc33c0001be80bd.mp4"
"ACP000fdgt"	"TaiEast_46_loc6_20141125_EK000198"	30	"http://www.chimpandsee.org/subjects/570d025c3fc33c0001be833e/570d025c3fc33c0001be833e.mp4"
"ACP000fdgv"	"TaiEast_46_loc6_20141125_EK000198"	45	"http://www.chimpandsee.org/subjects/570d025c3fc33c0001be8340/570d025c3fc33c0001be8340.mp4"
"ACP000fd55"	"TaiEast_46_loc6_20141125_EK000200"	30	"http://www.chimpandsee.org/subjects/570d02443fc33c0001be819a/570d02443fc33c0001be819a.mp4"
"ACP000fcvj"	"TaiEast_46_loc6_20141125_EK000204"	0	"http://www.chimpandsee.org/subjects/570d02303fc33c0001be8040/570d02303fc33c0001be8040.mp4"
"ACP000fd43"	"TaiEast_46_loc6_20141125_EK000205"	0	"http://www.chimpandsee.org/subjects/570d02413fc33c0001be8174/570d02413fc33c0001be8174.mp4"
"ACP000fd4v"	"TaiEast_46_loc6_20141125_EK000206"	0	"http://www.chimpandsee.org/subjects/570d02433fc33c0001be8190/570d02433fc33c0001be8190.mp4"
"ACP000eyjb"	"TaiEast_47_loc12_20150112_PICT0004"	0	"http://www.chimpandsee.org/subjects/570cfdfb3fc33c0001be37a4/570cfdfb3fc33c0001be37a4.mp4"
"ACP000eyjc"	"TaiEast_47_loc12_20150112_PICT0004"	15	"http://www.chimpandsee.org/subjects/570cfdfb3fc33c0001be37a5/570cfdfb3fc33c0001be37a5.mp4"
"ACP000eyjo"	"TaiEast_47_loc12_20150112_PICT0006"	0	"http://www.chimpandsee.org/subjects/570cfdfc3fc33c0001be37b1/570cfdfc3fc33c0001be37b1.mp4"
"ACP000eylv"	"TaiEast_47_loc12_20150112_PICT0008"	0	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be3800/570cfe013fc33c0001be3800.mp4"
"ACP000eym1"	"TaiEast_47_loc12_20150112_PICT0008"	30	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be3806/570cfe013fc33c0001be3806.mp4"
"ACP000eym4"	"TaiEast_47_loc12_20150112_PICT0008"	45	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be3809/570cfe013fc33c0001be3809.mp4"
"ACP000eykr"	"TaiEast_47_loc12_20150112_PICT0010"	0	"http://www.chimpandsee.org/subjects/570cfdfe3fc33c0001be37d8/570cfdfe3fc33c0001be37d8.mp4"
"ACP000eylr"	"TaiEast_47_loc12_20150112_PICT0011"	0	"http://www.chimpandsee.org/subjects/570cfe003fc33c0001be37fc/570cfe003fc33c0001be37fc.mp4"
"ACP000eyj3"	"TaiEast_47_loc12_20150112_PICT0014"	0	"http://www.chimpandsee.org/subjects/570cfdfa3fc33c0001be379c/570cfdfa3fc33c0001be379c.mp4"
"ACP000eyj4"	"TaiEast_47_loc12_20150112_PICT0014"	15	"http://www.chimpandsee.org/subjects/570cfdfa3fc33c0001be379d/570cfdfa3fc33c0001be379d.mp4"
"ACP000eyj5"	"TaiEast_47_loc12_20150112_PICT0014"	30	"http://www.chimpandsee.org/subjects/570cfdfa3fc33c0001be379e/570cfdfa3fc33c0001be379e.mp4"
"ACP000eylx"	"TaiEast_47_loc12_20150112_PICT0015"	0	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be3802/570cfe013fc33c0001be3802.mp4"
"ACP000eym0"	"TaiEast_47_loc12_20150112_PICT0015"	15	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be3805/570cfe013fc33c0001be3805.mp4"
"ACP000eym7"	"TaiEast_47_loc12_20150112_PICT0015"	45	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be380c/570cfe013fc33c0001be380c.mp4"
"ACP000eyl3"	"TaiEast_47_loc12_20150112_PICT0021"	0	"http://www.chimpandsee.org/subjects/570cfdff3fc33c0001be37e4/570cfdff3fc33c0001be37e4.mp4"
"ACP000eyl7"	"TaiEast_47_loc12_20150112_PICT0021"	30	"http://www.chimpandsee.org/subjects/570cfdff3fc33c0001be37e8/570cfdff3fc33c0001be37e8.mp4"
"ACP000eyhl"	"TaiEast_47_loc12_20150112_PICT0023"	15	"http://www.chimpandsee.org/subjects/570cfdf73fc33c0001be3766/570cfdf73fc33c0001be3766.mp4"
"ACP000eyhg"	"TaiEast_47_loc12_20150112_PICT0024"	0	"http://www.chimpandsee.org/subjects/570cfdf63fc33c0001be3761/570cfdf63fc33c0001be3761.mp4"
"ACP000eyhh"	"TaiEast_47_loc12_20150112_PICT0024"	15	"http://www.chimpandsee.org/subjects/570cfdf63fc33c0001be3762/570cfdf63fc33c0001be3762.mp4"
"ACP000eyhi"	"TaiEast_47_loc12_20150112_PICT0024"	30	"http://www.chimpandsee.org/subjects/570cfdf63fc33c0001be3763/570cfdf63fc33c0001be3763.mp4"
"ACP000eykb"	"TaiEast_47_loc12_20150112_PICT0026"	0	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37c8/570cfdfd3fc33c0001be37c8.mp4"
"ACP000eyk3"	"TaiEast_47_loc12_20150112_PICT0029"	0	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37c0/570cfdfd3fc33c0001be37c0.mp4"
"ACP000eyk4"	"TaiEast_47_loc12_20150112_PICT0029"	15	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37c1/570cfdfd3fc33c0001be37c1.mp4"
"ACP000eyk6"	"TaiEast_47_loc12_20150112_PICT0029"	45	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37c3/570cfdfd3fc33c0001be37c3.mp4"
"ACP000eyic"	"TaiEast_47_loc12_20150112_PICT0030"	0	"http://www.chimpandsee.org/subjects/570cfdf93fc33c0001be3781/570cfdf93fc33c0001be3781.mp4"
"ACP000eyie"	"TaiEast_47_loc12_20150112_PICT0030"	30	"http://www.chimpandsee.org/subjects/570cfdf93fc33c0001be3783/570cfdf93fc33c0001be3783.mp4"
"ACP000eyif"	"TaiEast_47_loc12_20150112_PICT0030"	45	"http://www.chimpandsee.org/subjects/570cfdf93fc33c0001be3784/570cfdf93fc33c0001be3784.mp4"
"ACP000eym6"	"TaiEast_47_loc12_20150112_PICT0031"	0	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be380b/570cfe013fc33c0001be380b.mp4"
"ACP000eym9"	"TaiEast_47_loc12_20150112_PICT0031"	30	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be380e/570cfe013fc33c0001be380e.mp4"
"ACP000eyma"	"TaiEast_47_loc12_20150112_PICT0031"	45	"http://www.chimpandsee.org/subjects/570cfe013fc33c0001be380f/570cfe013fc33c0001be380f.mp4"
"ACP000eykc"	"TaiEast_47_loc12_20150112_PICT0035"	0	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37c9/570cfdfd3fc33c0001be37c9.mp4"
"ACP000eyke"	"TaiEast_47_loc12_20150112_PICT0035"	15	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37cb/570cfdfd3fc33c0001be37cb.mp4"
"ACP000eykg"	"TaiEast_47_loc12_20150112_PICT0035"	30	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37cd/570cfdfd3fc33c0001be37cd.mp4"
"ACP000eyki"	"TaiEast_47_loc12_20150112_PICT0035"	45	"http://www.chimpandsee.org/subjects/570cfdfd3fc33c0001be37cf/570cfdfd3fc33c0001be37cf.mp4"
"ACP000eyks"	"TaiEast_47_loc12_20150112_PICT0039"	0	"http://www.chimpandsee.org/subjects/570cfdfe3fc33c0001be37d9/570cfdfe3fc33c0001be37d9.mp4"
"ACP000eyi5"	"TaiEast_47_loc12_20150112_PICT0040"	0	"http://www.chimpandsee.org/subjects/570cfdf83fc33c0001be377a/570cfdf83fc33c0001be377a.mp4"
"ACP000e33x"	"TaiEast_47_loc12_20150119_PICT0011"	0	"http://www.chimpandsee.org/subjects/570cf49d3fc33c0001bd988a/570cf49d3fc33c0001bd988a.mp4"
"ACP000e33y"	"TaiEast_47_loc12_20150119_PICT0011"	15	"http://www.chimpandsee.org/subjects/570cf49d3fc33c0001bd988b/570cf49d3fc33c0001bd988b.mp4"
"ACP000e33z"	"TaiEast_47_loc12_20150119_PICT0011"	30	"http://www.chimpandsee.org/subjects/570cf49d3fc33c0001bd988c/570cf49d3fc33c0001bd988c.mp4"
"ACP000e2th"	"TaiEast_47_loc12_20150119_PICT0016"	0	"http://www.chimpandsee.org/subjects/570cf4873fc33c0001bd9712/570cf4873fc33c0001bd9712.mp4"
"ACP000e2ti"	"TaiEast_47_loc12_20150119_PICT0016"	15	"http://www.chimpandsee.org/subjects/570cf4883fc33c0001bd9713/570cf4883fc33c0001bd9713.mp4"
"ACP000e2tk"	"TaiEast_47_loc12_20150119_PICT0016"	30	"http://www.chimpandsee.org/subjects/570cf4883fc33c0001bd9715/570cf4883fc33c0001bd9715.mp4"
"ACP000e2tm"	"TaiEast_47_loc12_20150119_PICT0016"	45	"http://www.chimpandsee.org/subjects/570cf4883fc33c0001bd9717/570cf4883fc33c0001bd9717.mp4"
"ACP000e32m"	"TaiEast_47_loc12_20150119_PICT0018"	0	"http://www.chimpandsee.org/subjects/570cf49b3fc33c0001bd985b/570cf49b3fc33c0001bd985b.mp4"
"ACP000e2u5"	"TaiEast_47_loc12_20150119_PICT0020"	0	"http://www.chimpandsee.org/subjects/570cf4893fc33c0001bd972a/570cf4893fc33c0001bd972a.mp4"
"ACP000e2u6"	"TaiEast_47_loc12_20150119_PICT0020"	15	"http://www.chimpandsee.org/subjects/570cf4893fc33c0001bd972b/570cf4893fc33c0001bd972b.mp4"
"ACP000e32t"	"TaiEast_47_loc12_20150119_PICT0021"	0	"http://www.chimpandsee.org/subjects/570cf49b3fc33c0001bd9862/570cf49b3fc33c0001bd9862.mp4"
"ACP000e311"	"TaiEast_47_loc12_20150119_PICT0034"	0	"http://www.chimpandsee.org/subjects/570cf4973fc33c0001bd9822/570cf4973fc33c0001bd9822.mp4"
"ACP000e305"	"TaiEast_47_loc12_20150119_PICT0037"	0	"http://www.chimpandsee.org/subjects/570cf4953fc33c0001bd9802/570cf4953fc33c0001bd9802.mp4"
"ACP000e306"	"TaiEast_47_loc12_20150119_PICT0037"	15	"http://www.chimpandsee.org/subjects/570cf4953fc33c0001bd9803/570cf4953fc33c0001bd9803.mp4"
"ACP000e34c"	"TaiEast_47_loc12_20150119_PICT0054"	0	"http://www.chimpandsee.org/subjects/570cf49e3fc33c0001bd9899/570cf49e3fc33c0001bd9899.mp4"
"ACP000e2vh"	"TaiEast_47_loc12_20150119_PICT0079"	0	"http://www.chimpandsee.org/subjects/570cf48c3fc33c0001bd975a/570cf48c3fc33c0001bd975a.mp4"
"ACP000e2w1"	"TaiEast_47_loc12_20150119_PICT0084"	0	"http://www.chimpandsee.org/subjects/570cf48d3fc33c0001bd976e/570cf48d3fc33c0001bd976e.mp4"
"ACP000e2w2"	"TaiEast_47_loc12_20150119_PICT0084"	15	"http://www.chimpandsee.org/subjects/570cf48d3fc33c0001bd976f/570cf48d3fc33c0001bd976f.mp4"
"ACP000e2w3"	"TaiEast_47_loc12_20150119_PICT0084"	30	"http://www.chimpandsee.org/subjects/570cf48d3fc33c0001bd9770/570cf48d3fc33c0001bd9770.mp4"
"ACP000e2wk"	"TaiEast_47_loc12_20150119_PICT0091"	0	"http://www.chimpandsee.org/subjects/570cf48e3fc33c0001bd9781/570cf48e3fc33c0001bd9781.mp4"
"ACP000e2wm"	"TaiEast_47_loc12_20150119_PICT0091"	15	"http://www.chimpandsee.org/subjects/570cf48e3fc33c0001bd9783/570cf48e3fc33c0001bd9783.mp4"
"ACP000e2zp"	"TaiEast_47_loc12_20150119_PICT0097"	0	"http://www.chimpandsee.org/subjects/570cf4943fc33c0001bd97f2/570cf4943fc33c0001bd97f2.mp4"
"ACP000e345"	"TaiEast_47_loc12_20150119_PICT0117"	0	"http://www.chimpandsee.org/subjects/570cf49e3fc33c0001bd9892/570cf49e3fc33c0001bd9892.mp4"
"ACP000eyvs"	"TaiEast_47_loc16_20140719_EK000007"	15	"http://www.chimpandsee.org/subjects/570cfe153fc33c0001be3965/570cfe153fc33c0001be3965.mp4"
"ACP000eyvl"	"TaiEast_47_loc16_20140719_EK000013"	15	"http://www.chimpandsee.org/subjects/570cfe153fc33c0001be395e/570cfe153fc33c0001be395e.mp4"
"ACP000eyvm"	"TaiEast_47_loc16_20140719_EK000013"	30	"http://www.chimpandsee.org/subjects/570cfe153fc33c0001be395f/570cfe153fc33c0001be395f.mp4"
"ACP000ffgj"	"TaiEast_48_loc7_20140722_EK000011"	0	"http://www.chimpandsee.org/subjects/570d02f13fc33c0001be8d54/570d02f13fc33c0001be8d54.mp4"
"ACP000ffgl"	"TaiEast_48_loc7_20140722_EK000011"	15	"http://www.chimpandsee.org/subjects/570d02f13fc33c0001be8d56/570d02f13fc33c0001be8d56.mp4"
"ACP000ffgn"	"TaiEast_48_loc7_20140722_EK000011"	30	"http://www.chimpandsee.org/subjects/570d02f13fc33c0001be8d58/570d02f13fc33c0001be8d58.mp4"
"ACP000ffgo"	"TaiEast_48_loc7_20140722_EK000011"	45	"http://www.chimpandsee.org/subjects/570d02f13fc33c0001be8d59/570d02f13fc33c0001be8d59.mp4"
"ACP000ffld"	"TaiEast_48_loc7_20140722_EK000017"	0	"http://www.chimpandsee.org/subjects/570d02fb3fc33c0001be8e02/570d02fb3fc33c0001be8e02.mp4"
"ACP000fff8"	"TaiEast_48_loc7_20140722_EK000018"	0	"http://www.chimpandsee.org/subjects/570d02ee3fc33c0001be8d25/570d02ee3fc33c0001be8d25.mp4"
"ACP000fffa"	"TaiEast_48_loc7_20140722_EK000018"	15	"http://www.chimpandsee.org/subjects/570d02ee3fc33c0001be8d27/570d02ee3fc33c0001be8d27.mp4"
"ACP000fffb"	"TaiEast_48_loc7_20140722_EK000018"	30	"http://www.chimpandsee.org/subjects/570d02ee3fc33c0001be8d28/570d02ee3fc33c0001be8d28.mp4"
"ACP000fffc"	"TaiEast_48_loc7_20140722_EK000018"	45	"http://www.chimpandsee.org/subjects/570d02ee3fc33c0001be8d29/570d02ee3fc33c0001be8d29.mp4"
"ACP000ffh5"	"TaiEast_48_loc7_20140722_EK000019"	0	"http://www.chimpandsee.org/subjects/570d02f33fc33c0001be8d6a/570d02f33fc33c0001be8d6a.mp4"
"ACP000ffmy"	"TaiEast_48_loc7_20140722_EK000021"	15	"http://www.chimpandsee.org/subjects/570d02ff3fc33c0001be8e3b/570d02ff3fc33c0001be8e3b.mp4"
"ACP000ffmz"	"TaiEast_48_loc7_20140722_EK000021"	30	"http://www.chimpandsee.org/subjects/570d02ff3fc33c0001be8e3c/570d02ff3fc33c0001be8e3c.mp4"
"ACP000ffo9"	"TaiEast_48_loc7_20140722_EK000022"	0	"http://www.chimpandsee.org/subjects/570d03013fc33c0001be8e6a/570d03013fc33c0001be8e6a.mp4"
"ACP000ffoa"	"TaiEast_48_loc7_20140722_EK000022"	15	"http://www.chimpandsee.org/subjects/570d03013fc33c0001be8e6b/570d03013fc33c0001be8e6b.mp4"
"ACP000ffiq"	"TaiEast_48_loc7_20140722_EK000023"	0	"http://www.chimpandsee.org/subjects/570d02f53fc33c0001be8da3/570d02f53fc33c0001be8da3.mp4"
"ACP000ffiu"	"TaiEast_48_loc7_20140722_EK000023"	30	"http://www.chimpandsee.org/subjects/570d02f53fc33c0001be8da7/570d02f53fc33c0001be8da7.mp4"
"ACP000ffj8"	"TaiEast_48_loc7_20140722_EK000027"	0	"http://www.chimpandsee.org/subjects/570d02f63fc33c0001be8db5/570d02f63fc33c0001be8db5.mp4"
"ACP000ffja"	"TaiEast_48_loc7_20140722_EK000027"	15	"http://www.chimpandsee.org/subjects/570d02f73fc33c0001be8db7/570d02f73fc33c0001be8db7.mp4"
"ACP000ffjb"	"TaiEast_48_loc7_20140722_EK000027"	30	"http://www.chimpandsee.org/subjects/570d02f73fc33c0001be8db8/570d02f73fc33c0001be8db8.mp4"
"ACP000ffi9"	"TaiEast_48_loc7_20140722_EK000033"	0	"http://www.chimpandsee.org/subjects/570d02f43fc33c0001be8d92/570d02f43fc33c0001be8d92.mp4"
"ACP000ffix"	"TaiEast_48_loc7_20140722_EK000036"	0	"http://www.chimpandsee.org/subjects/570d02f63fc33c0001be8daa/570d02f63fc33c0001be8daa.mp4"
"ACP000ffm1"	"TaiEast_48_loc7_20140722_EK000038"	0	"http://www.chimpandsee.org/subjects/570d02fd3fc33c0001be8e1a/570d02fd3fc33c0001be8e1a.mp4"
"ACP000ffm3"	"TaiEast_48_loc7_20140722_EK000038"	15	"http://www.chimpandsee.org/subjects/570d02fd3fc33c0001be8e1c/570d02fd3fc33c0001be8e1c.mp4"
"ACP000ffm5"	"TaiEast_48_loc7_20140722_EK000038"	30	"http://www.chimpandsee.org/subjects/570d02fd3fc33c0001be8e1e/570d02fd3fc33c0001be8e1e.mp4"
"ACP000ffm9"	"TaiEast_48_loc7_20140722_EK000038"	45	"http://www.chimpandsee.org/subjects/570d02fd3fc33c0001be8e21/570d02fd3fc33c0001be8e21.mp4"
"ACP000ffnt"	"TaiEast_48_loc7_20140722_EK000039"	0	"http://www.chimpandsee.org/subjects/570d03013fc33c0001be8e5a/570d03013fc33c0001be8e5a.mp4"
"ACP000ffnu"	"TaiEast_48_loc7_20140722_EK000039"	15	"http://www.chimpandsee.org/subjects/570d03013fc33c0001be8e5b/570d03013fc33c0001be8e5b.mp4"
"ACP000ffnv"	"TaiEast_48_loc7_20140722_EK000039"	30	"http://www.chimpandsee.org/subjects/570d03013fc33c0001be8e5c/570d03013fc33c0001be8e5c.mp4"
"ACP000ffnw"	"TaiEast_48_loc7_20140722_EK000039"	45	"http://www.chimpandsee.org/subjects/570d03013fc33c0001be8e5d/570d03013fc33c0001be8e5d.mp4"
"ACP000ffnm"	"TaiEast_48_loc7_20140722_EK000040"	0	"http://www.chimpandsee.org/subjects/570d03003fc33c0001be8e53/570d03003fc33c0001be8e53.mp4"
"ACP000ffnq"	"TaiEast_48_loc7_20140722_EK000040"	30	"http://www.chimpandsee.org/subjects/570d03003fc33c0001be8e57/570d03003fc33c0001be8e57.mp4"
"ACP000ffns"	"TaiEast_48_loc7_20140722_EK000040"	45	"http://www.chimpandsee.org/subjects/570d03003fc33c0001be8e59/570d03003fc33c0001be8e59.mp4"
"ACP000ffk9"	"TaiEast_48_loc7_20140722_EK000041"	0	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8dda/570d02f93fc33c0001be8dda.mp4"
"ACP000ffka"	"TaiEast_48_loc7_20140722_EK000041"	15	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8ddb/570d02f93fc33c0001be8ddb.mp4"
"ACP000ffkb"	"TaiEast_48_loc7_20140722_EK000041"	30	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8ddc/570d02f93fc33c0001be8ddc.mp4"
"ACP000fffh"	"TaiEast_48_loc7_20140722_EK000043"	0	"http://www.chimpandsee.org/subjects/570d02ef3fc33c0001be8d2e/570d02ef3fc33c0001be8d2e.mp4"
"ACP000ffpa"	"TaiEast_48_loc7_20140722_EK000048"	15	"http://www.chimpandsee.org/subjects/570d03043fc33c0001be8e8f/570d03043fc33c0001be8e8f.mp4"
"ACP000ffpb"	"TaiEast_48_loc7_20140722_EK000048"	30	"http://www.chimpandsee.org/subjects/570d03043fc33c0001be8e90/570d03043fc33c0001be8e90.mp4"
"ACP000ffgu"	"TaiEast_48_loc7_20140722_EK000050"	15	"http://www.chimpandsee.org/subjects/570d02f23fc33c0001be8d5f/570d02f23fc33c0001be8d5f.mp4"
"ACP000ffpo"	"TaiEast_48_loc7_20140722_EK000055"	15	"http://www.chimpandsee.org/subjects/570d03053fc33c0001be8e9d/570d03053fc33c0001be8e9d.mp4"
"ACP000ffpr"	"TaiEast_48_loc7_20140722_EK000055"	30	"http://www.chimpandsee.org/subjects/570d03053fc33c0001be8ea0/570d03053fc33c0001be8ea0.mp4"
"ACP000ffqe"	"TaiEast_48_loc7_20140722_EK000057"	15	"http://www.chimpandsee.org/subjects/570d03063fc33c0001be8eb7/570d03063fc33c0001be8eb7.mp4"
"ACP000ffpf"	"TaiEast_48_loc7_20140722_EK000061"	15	"http://www.chimpandsee.org/subjects/570d03043fc33c0001be8e94/570d03043fc33c0001be8e94.mp4"
"ACP000ffph"	"TaiEast_48_loc7_20140722_EK000061"	30	"http://www.chimpandsee.org/subjects/570d03043fc33c0001be8e96/570d03043fc33c0001be8e96.mp4"
"ACP000ffpj"	"TaiEast_48_loc7_20140722_EK000061"	45	"http://www.chimpandsee.org/subjects/570d03043fc33c0001be8e98/570d03043fc33c0001be8e98.mp4"
"ACP000ffjh"	"TaiEast_48_loc7_20140722_EK000062"	0	"http://www.chimpandsee.org/subjects/570d02f73fc33c0001be8dbe/570d02f73fc33c0001be8dbe.mp4"
"ACP000ffkh"	"TaiEast_48_loc7_20140722_EK000063"	0	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8de2/570d02f93fc33c0001be8de2.mp4"
"ACP000ffki"	"TaiEast_48_loc7_20140722_EK000063"	15	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8de3/570d02f93fc33c0001be8de3.mp4"
"ACP000ffil"	"TaiEast_48_loc7_20140722_EK000064"	0	"http://www.chimpandsee.org/subjects/570d02f53fc33c0001be8d9e/570d02f53fc33c0001be8d9e.mp4"
"ACP000ffim"	"TaiEast_48_loc7_20140722_EK000064"	15	"http://www.chimpandsee.org/subjects/570d02f53fc33c0001be8d9f/570d02f53fc33c0001be8d9f.mp4"
"ACP000ffin"	"TaiEast_48_loc7_20140722_EK000064"	30	"http://www.chimpandsee.org/subjects/570d02f53fc33c0001be8da0/570d02f53fc33c0001be8da0.mp4"
"ACP000ffei"	"TaiEast_48_loc7_20140722_EK000070"	15	"http://www.chimpandsee.org/subjects/570d02ed3fc33c0001be8d0b/570d02ed3fc33c0001be8d0b.mp4"
"ACP000ffkp"	"TaiEast_48_loc7_20140722_EK000072"	0	"http://www.chimpandsee.org/subjects/570d02fa3fc33c0001be8dea/570d02fa3fc33c0001be8dea.mp4"
"ACP000ffnx"	"TaiEast_48_loc7_20140722_EK000075"	0	"http://www.chimpandsee.org/subjects/570d03013fc33c0001be8e5e/570d03013fc33c0001be8e5e.mp4"
"ACP000fffx"	"TaiEast_48_loc7_20140722_EK000078"	0	"http://www.chimpandsee.org/subjects/570d02f03fc33c0001be8d3e/570d02f03fc33c0001be8d3e.mp4"
"ACP000fffy"	"TaiEast_48_loc7_20140722_EK000078"	15	"http://www.chimpandsee.org/subjects/570d02f03fc33c0001be8d3f/570d02f03fc33c0001be8d3f.mp4"
"ACP000ffg0"	"TaiEast_48_loc7_20140722_EK000078"	45	"http://www.chimpandsee.org/subjects/570d02f03fc33c0001be8d41/570d02f03fc33c0001be8d41.mp4"
"ACP000ffod"	"TaiEast_48_loc7_20140722_EK000079"	0	"http://www.chimpandsee.org/subjects/570d03023fc33c0001be8e6e/570d03023fc33c0001be8e6e.mp4"
"ACP000ffpm"	"TaiEast_48_loc7_20140722_EK000080"	0	"http://www.chimpandsee.org/subjects/570d03053fc33c0001be8e9b/570d03053fc33c0001be8e9b.mp4"
"ACP000ffpq"	"TaiEast_48_loc7_20140722_EK000080"	15	"http://www.chimpandsee.org/subjects/570d03053fc33c0001be8e9e/570d03053fc33c0001be8e9e.mp4"
"ACP000ffpt"	"TaiEast_48_loc7_20140722_EK000080"	30	"http://www.chimpandsee.org/subjects/570d03053fc33c0001be8ea2/570d03053fc33c0001be8ea2.mp4"
"ACP000ffpw"	"TaiEast_48_loc7_20140722_EK000080"	45	"http://www.chimpandsee.org/subjects/570d03053fc33c0001be8ea5/570d03053fc33c0001be8ea5.mp4"
"ACP000ffii"	"TaiEast_48_loc7_20140722_EK000083"	15	"http://www.chimpandsee.org/subjects/570d02f53fc33c0001be8d9b/570d02f53fc33c0001be8d9b.mp4"
"ACP000ffij"	"TaiEast_48_loc7_20140722_EK000083"	30	"http://www.chimpandsee.org/subjects/570d02f53fc33c0001be8d9c/570d02f53fc33c0001be8d9c.mp4"
"ACP000ffmp"	"TaiEast_48_loc7_20140722_EK000086"	0	"http://www.chimpandsee.org/subjects/570d02fe3fc33c0001be8e32/570d02fe3fc33c0001be8e32.mp4"
"ACP000ffjt"	"TaiEast_48_loc7_20140722_EK000088"	0	"http://www.chimpandsee.org/subjects/570d02f83fc33c0001be8dca/570d02f83fc33c0001be8dca.mp4"
"ACP000ffjv"	"TaiEast_48_loc7_20140722_EK000088"	30	"http://www.chimpandsee.org/subjects/570d02f83fc33c0001be8dcc/570d02f83fc33c0001be8dcc.mp4"
"ACP000ffkd"	"TaiEast_48_loc7_20140722_EK000089"	0	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8dde/570d02f93fc33c0001be8dde.mp4"
"ACP000ffke"	"TaiEast_48_loc7_20140722_EK000089"	15	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8ddf/570d02f93fc33c0001be8ddf.mp4"
"ACP000ffkf"	"TaiEast_48_loc7_20140722_EK000089"	30	"http://www.chimpandsee.org/subjects/570d02f93fc33c0001be8de0/570d02f93fc33c0001be8de0.mp4"
"ACP000ffgp"	"TaiEast_48_loc7_20140722_EK000093"	0	"http://www.chimpandsee.org/subjects/570d02f23fc33c0001be8d5a/570d02f23fc33c0001be8d5a.mp4"
"ACP000ffga"	"TaiEast_48_loc7_20140722_EK000097"	0	"http://www.chimpandsee.org/subjects/570d02f13fc33c0001be8d4b/570d02f13fc33c0001be8d4b.mp4"
"ACP000ffne"	"TaiEast_48_loc7_20140722_EK000098"	0	"http://www.chimpandsee.org/subjects/570d03003fc33c0001be8e4b/570d03003fc33c0001be8e4b.mp4"
"ACP000ffni"	"TaiEast_48_loc7_20140722_EK000098"	30	"http://www.chimpandsee.org/subjects/570d03003fc33c0001be8e4f/570d03003fc33c0001be8e4f.mp4"
